"id","participantId","phase","button","reinforced","respondedAt"
"c5c42mqfc7tq7v7ycugyw4za9","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:17:57.959516"
"cpe60mk6cu45a9jg0m9lg70z5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:04.598896"
"c71m4pquk77vmsijg24g3funn","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:04"
"cfaacpm5a6l8u26kx7cc36gc3","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:05.013446"
"cvvp3jrzv7hpugkovoeojp0nw","c8b0uyghj1j3havawfx4g6vm8",2,"distractor","f","2026-07-06 18:18:05.172661"
"c45w1igno0e5g4jgg20g06m5j","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:05.682828"
"crs8sudmzj1uptk996k1w7vhp","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:06.624255"
"c19ntj740vdmda7w30fapzt7k","c8b0uyghj1j3havawfx4g6vm8",2,"R1","f","2026-07-06 18:18:06.624255"
"cc21a6a4svqr3ypage7z250d7","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:08.226899"
"ckwsspzbhnd90xoz6x0lmjl4q","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:08.337924"
"cdqs227qaxro54jhaladbqeso","c8b0uyghj1j3havawfx4g6vm8",2,"R1","f","2026-07-06 18:18:12.002345"
"c356neafea9pnjxtjspxxlsqq","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:13.524292"
"ch8wqet60tqjh2yrmnifviha8","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:15"
"cmlwh0pi35662ykmkmirygznn","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:16.915484"
"copb871sxyqyapuzyg3ivdxoj","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:16.915484"
"cn1azne0w92e3391fujvftxg5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:18.225521"
"cpb8ub0h92y222h5z16eknvrq","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:19.412167"
"c5nhwf7g1w5utghddi5budewv","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:20"
"cwpxm1l2syef6guxc1h0tjvbi","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:20.897439"
"cgprb0j50h2eyve4jwofw9dez","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:21.069075"
"cycz6ch68v7yq3rg522gu3otb","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:23.743693"
"cy8y4cklncowvq1h38ycuqhzr","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:25.237543"
"cgc0hccel685zfs4y50ixbfzt","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:25.237543"
"c1ih4k7amxe3ujwd38e6fahq9","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:28.169985"
"cynyeew15ufw70um2d1qtfyyu","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:28.516665"
"cyynsgztl97950a4kjf37c72d","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:28.702439"
"cpxzvok1iw1ln5jsmoswos8iv","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:32.549681"
"cmy0fkhj2goz1dnt9xyxz3f0c","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:32.830975"
"cussbw5cq83ime3sxyho3cyqy","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:34.513317"
"czp9z211cq9glsh00fipty8x5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:34.513317"
"ce3bdo3l2wi4fsu7r5jhr5kqv","c8b0uyghj1j3havawfx4g6vm8",2,"distractor","f","2026-07-06 18:18:37.698390"
"c8hy13f6t371oxrvrgvz531o0","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:38.381827"
"c2hfk6gqs36wufk9tu5xeceof","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:39.737185"
"cpv8cygjjc1s1ctbuckbj73pr","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:46.866352"
"cwl7nmfohh1istlylgdd2siky","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:46.866352"
"c1wzqhiglgopxltjbavqs1yb1","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:50.703981"
"cvlunjn6n0i3a8xc4zsl6gup3","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:50.750242"
"ciwli0nqzuan1xexzbr0wj2jd","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:51.943027"
"c5o098y8hqou050nxmtuvjs9y","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:55"
"cbsggn2vns34ywo7mgbal8ttt","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:56.282526"
"cpfy2bhja93pzvioiuiv05bse","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:56.790056"
"c9mn3l85dt0a1srx3f91ciplt","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:56.790056"
"ce5osj9hamwzcf41n7q7un27d","c8b0uyghj1j3havawfx4g6vm8",2,"distractor","f","2026-07-06 18:18:58.568373"
"cnbmdjqhs8cw40cxn3qwc4qst","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:58"
"cjn67v27rs2dwsybnfg9mayun","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:59.190024"
"cjyopmo2dlhiyr9dha372e4wk","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:59.497421"
"ccqkir7j1wa3spw0yavlrf9y5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:59.795215"
"cs4sbtrci8e99jgf1z7o8ceac","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:18:59.871349"
"cmnlna89v0vkd2gky1cpvkdn5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:00.399475"
"cxf03bnn681q5xiazti81s6xq","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:00.411362"
"crf5jk17ir21k0vaaeg7if1uy","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:03.561884"
"c7ybbrgkwnyib7qnkru5wgnj3","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:03.932892"
"ce869ux8oi6m9b8yv806klhx5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:03.934973"
"cub3xacubunu9r3rbo750zjsd","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:04.339606"
"cqtmg44in7di03osqc22h5uqk","c8b0uyghj1j3havawfx4g6vm8",2,"distractor","f","2026-07-06 18:19:04"
"c0raachtj7m8dc6nct9puicg3","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:04.682521"
"cwtvunyp4zqniwczw5ddf221s","c8b0uyghj1j3havawfx4g6vm8",2,"R1","f","2026-07-06 18:19:05.110902"
"c9c6d2t6wcxz5rwzuqifb6ty4","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:07.068398"
"cvcx2fpmgs7c4mzw3rcwmon8h","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:07.068398"
"csg207gz0bojrq1gwwso81o8k","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:11.813732"
"cxnw7cy4cfuovqm568dbf5eso","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:12.758558"
"ckpvlqw2njlfij7gtqbo8uwsx","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:15.091791"
"c31nupnlqoasjmmbk59jo4klf","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:16.202833"
"c93bfd9b23n6qykxodm7gvdus","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:16.553864"
"ch7o9lhqs95ypm4j0hvauw588","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:16.553864"
"cbf1o8wcqt5vpylq0evzuecqe","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:19.268121"
"cv1w6mxgsf1oj4mhzq79zc9bz","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:19.849563"
"cdc69eablgdi2ybm2jrlfim48","c8b0uyghj1j3havawfx4g6vm8",2,"R1","f","2026-07-06 18:19:20.190366"
"cges9l9pmuvpao2ub4yvpoeh9","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:20.476213"
"cin83kgqwofhzwvi3scc1d6rk","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:20.873727"
"coxayk7p0lq1u1exr2r1a3pav","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:23"
"cf9ldilu3fiq05js9slxmy56d","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:24.737912"
"cxdrqd8hjf1ccap36xs72koq7","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:25.072491"
"ca0003rjgvr91zg96q8k4tsu9","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:25.316996"
"cfu3x0cql436ocsn14cau1e61","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:25.316996"
"ckdyjckl535j6nche55geh8rv","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:29.083413"
"cn67h5zjizkvgbmzqaa5cbx56","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:30.590992"
"c7i0oa0rcr75ytinvi5066mi8","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:30"
"cw7mk3z9tx5n5loeu0k0c942y","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:32.633743"
"cglg6owew3knwz1x4byko2pb2","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:33.206344"
"caz5bhz5ogpze5tn9r03k1n1u","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:33.724747"
"cn7jgccwlcfbab48dcm8i9g5w","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:35.384011"
"c2hj246oj30twtjo63um3wr7l","c8b0uyghj1j3havawfx4g6vm8",2,"R1","f","2026-07-06 18:19:36.883910"
"chondf0nsqkr9uixwmy3a0fyl","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:37.049635"
"c1aejrl42pwastdiq1heqtqfv","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:37.049635"
"czw2851fjfxigglhej2kc8otj","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:37.199635"
"cw8dg95apzosrsxa7l0wwrjs0","c8b0uyghj1j3havawfx4g6vm8",2,"distractor","f","2026-07-06 18:19:38.486921"
"cao050qpn0ukfwr35vlew97wi","c8b0uyghj1j3havawfx4g6vm8",2,"distractor","f","2026-07-06 18:19:39.372097"
"cdvwl1bm0ncxlzkgg9rg2msn3","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:40.009290"
"chdulyrn13g7tnoq3jcd2qj8x","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:42"
"cv9l510izvkfrssb7ybxax53d","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:19:42.638197"
"cbkhbxpy6htmhdro1v7j7zxmf","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:43.581822"
"ci6q3sdjw5sc3z1kyjodjj023","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:43.842074"
"ch5iaoen89rplrp48v21ebmr5","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:46.518803"
"ciru43l1ihkodaq3vi1xb4z34","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:46.518803"
"c6v8zewzhqs79ozi97mmteqrw","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:46.866542"
"coop8gswpe500r0m3nxvlnlzv","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:47.974803"
"cqcobrej6sxhny48tesgec1lz","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:48.011568"
"c0oijvurxvll3k25odgqnqkjl","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:48.034475"
"cwkeofcosdj6hjn00d8lcpa3d","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:48.124803"
"cncfotrcpu9p38ixmvaatli8m","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:50.518568"
"cxdtyark9cpnsfxf6qpix5sgw","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:50.666693"
"cpyr2x3as8qqfbi7rt00mr21c","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:51.196613"
"cvngnqt9ckoihoqvun37cqeze","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:51.472719"
"c9ymul5sjyau4cx2meu1goo5r","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:52.052159"
"c2hzxmx3lnl4wg4mhb8mg6zl3","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:52.547059"
"cjdenkshykya3bjln3vgm7mj8","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:19:54.246934"
"covnn2pr7i6qs4p1ve2occhg0","c8b0uyghj1j3havawfx4g6vm8",2,"R2","t","2026-07-06 18:19:57.059135"
"cpb92hr0q9agmlz9uu57vgo2f","c8b0uyghj1j3havawfx4g6vm8",2,"R1","f","2026-07-06 18:19:57.059135"
"cbof8mok68udem3dzh0si3s63","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:19:57.187919"
"cg700ynk4627b41kbowjchrfr","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:19:57.337919"
"cnu1rk3iv2y45bet4axyinraa","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:57.757815"
"cqwu1a9ajloj5yd6hkkdqgudp","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:19:58"
"cvpsuwuyq3a4x07ccxuh2q53c","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:58"
"c1zxf7yvso1k1v2973sxug991","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:19:59"
"crl5esihmx57oy0ynensfe3gw","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:00.079899"
"cg8b289jvah20xtuzl733qszv","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:02.660203"
"crfqx5rjw4v3pj4couqs0mc7n","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:02.949987"
"ctbyieazz0f379xkezhxkceti","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:02.975782"
"c6m32ex9ftwexylq36a33nkwz","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:03.189086"
"cfusgktgzanex3p0x6dlbna9i","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:05.011434"
"cjbrzlm7deaxln6osw2znfjf5","c8b0uyghj1j3havawfx4g6vm8",3,"R1","f","2026-07-06 18:20:05"
"c669eiyngtot6wv8ot0t6et2g","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:06.265434"
"c02vwtn3afrmbsdjxdyw3864k","c8b0uyghj1j3havawfx4g6vm8",3,"R2","f","2026-07-06 18:20:07"
"cjwiqiu1g51bv0yymqnb15g4q","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:07.485802"
"cneqj9g3ozszs1vbjeyt9827z","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:08.302589"
"cczjx3re17b1tcsc5bn6ofyp5","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:08.949536"
"ciqryggf2a93d3e9kpl4tv3g0","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:09.461902"
"cudajiircnon2x9z9x01ku9ty","c8b0uyghj1j3havawfx4g6vm8",3,"R1","f","2026-07-06 18:20:09.810945"
"creu7kj9zqgqp41tjc25zho43","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:10.333493"
"ceqjm0nzcce7oma79e0c8ccam","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:10.334610"
"cfbaosse25x4z9204ymx2ic44","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:11.801742"
"ccw434r7yy5lvvunp38rqhziy","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:11.951742"
"c85ufv0eqzh813en8yuhu4jxj","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:13.129423"
"ctl2ud3fo13x3vuf1oxow7m3t","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:14.702949"
"cptky4e8w8mxzrb4ksxzhcoi3","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:14.702949"
"cd8evvj81s0ydbc9zx4ntxp7j","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:16.316130"
"cndkdpxm603tft2ljffikbran","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:16.989246"
"c0x4xv8ymtbx2aykaphqarx4a","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:17.139246"
"co2by91rqrm0ncai5i4vjfbaj","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:17.987311"
"c9hzydu5kuvwz24szma087hdc","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:18.213526"
"cusut05ixibvlnudjdxv75zxy","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:18.363526"
"chcuykw9uetsnkv7mmsn0b7pv","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:18"
"cds4cnaa9fkaig8wvqvamrvxn","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:19.783557"
"cgicc4nj2m690dv5k6ttrngq3","c8b0uyghj1j3havawfx4g6vm8",3,"R2","f","2026-07-06 18:20:20.205490"
"cuzal7xue7wm1o0m6njxwyth8","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:20"
"c1ftqiv4w9l80d39dcfptaxm6","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:22.139130"
"ct4v73bb63y870jkvidkox9ve","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:22.289130"
"c65t7uf06lp62l0h96eva08d9","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:22.439478"
"c7zdg90mvn1uzixjqs7yiuym4","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:23.092258"
"c6budx3rz3ckeafwwaxfy1xwg","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:24.160706"
"caiou70gkpbwbrb0z6jiz3a2g","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:24.620630"
"cll3rcrwtzbybwk0cr0xggyzr","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:24.770630"
"c3x2zcrdep0mqff9xajcpmhz0","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:24.920630"
"c64pgmq306bl4ismeelked3bz","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:26"
"ckkwgutno1rpmvjtmfbxlcal2","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:26.851561"
"ctlp794jc6pf6ppki428ck758","c8b0uyghj1j3havawfx4g6vm8",3,"R2","f","2026-07-06 18:20:27.087397"
"c16tilh6mqri8z5i72s27kfu4","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:27.920809"
"cflu1x9vcuatukj7amse57dje","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:28.858190"
"cc553p7bccq2wki2t0772x7hz","c8b0uyghj1j3havawfx4g6vm8",3,"R2","f","2026-07-06 18:20:29.350658"
"ce8y57ds950t8dkd12plim4r2","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:29.377242"
"cm280wjrej49b642wyx8n43rl","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:31.532160"
"cblrrj0izyzp7uep9eycgux3a","c8b0uyghj1j3havawfx4g6vm8",3,"R1","f","2026-07-06 18:20:32.012347"
"cngh2a3eetmp6o3cxx6bosc0s","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:32.214562"
"ci0nie0taahby033anhnswz6i","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:32"
"cscz3tixbgv36rftv651q438d","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:33.107195"
"c1roqrnx0xofys6v168njthhe","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:33.987777"
"ccg2kw77coeckeirfp3mau6su","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:35.851684"
"csa7uwvyvicudoliuqzs0zwlj","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:36.190918"
"c4rtl5ncmsd7cseqoxtn3n8eb","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:36.634918"
"cy01e18u9ip6cjqct2mac02ve","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:36.634918"
"cdlrh86wl72st41emml1za9rf","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:36.843576"
"cy76ml3lg6gb09zp2v3pcxaql","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:39.556624"
"cvj1a026ro8vrcb0b430xsdhj","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:39.732370"
"c40kl4j5077gq17w38arfvcaq","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:40.903720"
"cofotxlhr290qpwp1r8rwneld","c8b0uyghj1j3havawfx4g6vm8",3,"distractor","f","2026-07-06 18:20:41.253384"
"cx7eps043uq7zg69qr8sry0eh","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:43.876335"
"cte30btyhu8xd40vgfhc9z0na","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:44.224958"
"c6rc0emyw80wxissbcnyuqbxq","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:44.696558"
"cwetm5g5wd8ubbnikf1pz8wgx","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:45.968269"
"cgbua616ju7bcege9jgs9qa9l","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:46.329975"
"cp12lxnembqgb74o48fwzj8j9","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:48.687828"
"cjjlssajdhvw9n6fmgqdz7qyg","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:48.888219"
"crkr86q0qv9j6ju9e6rjd8idb","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:49"
"ccz4xdkeg8ahdlz9861n0g9u8","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:49.465581"
"cqdu3isnqi5qvfmkvquw2c2fw","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:50.494112"
"cmbtjlfizemgcmbl7llrc7ome","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:50.856992"
"c5qgbr3zgshsbtwczzcnmszwy","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:51.113613"
"cyf8j6y7p326hoc6oggskic1o","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:51.661415"
"cgfbryyukthemrhdc2yhvi8ek","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:52.014566"
"cgcsdznxkp29wy1rn8e0y34to","c8b0uyghj1j3havawfx4g6vm8",3,"R2","f","2026-07-06 18:20:54.169171"
"cbynjllcxbis5ru4aa29crm7k","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:54.202886"
"cm1tt3f1q7vxhfpxcz1vgek7q","c86lnm24q8fx15w9hshuw1azz",1,"distractor","f","2026-07-06 18:20:54"
"ckwctgal6mytuwtrm1iq1x5bs","c86lnm24q8fx15w9hshuw1azz",1,"R2","f","2026-07-06 18:20:54"
"chpwk20ptnq3egzw0g8kyhx92","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:55.137251"
"c80wgcisy105m0l0ravpvvabx","ca28whr4lb5elyewbik99m742",1,"R1","t","2026-07-06 18:20:55.321796"
"cq78fddcfhbixayg575p0en3i","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:56.696164"
"cfs8rknb64hp9efs4qne4omak","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:20:58.255667"
"cen9urkjujipjq983wls00d1b","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:21:00"
"cdzc4xdm4rehyvrnvq3u831df","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:21:02"
"czp3pngbnoqnjn2uwyfvx7qef","ca28whr4lb5elyewbik99m742",1,"R1","t","2026-07-06 18:21:02.595466"
"cj2h4cz81p42x1e4z8ewwyvr7","c86lnm24q8fx15w9hshuw1azz",1,"R1","t","2026-07-06 18:21:02"
